company_name,uen,industry,country,city,website,short_description,source
ACP COMPUTER TRAINING SCHOOL PTE. LTD.,,,Singapore,Singapore,,SUPPLEMENTARY INVITATION TO TENDER FOR AGILE CO-DEVELOPMENT AND ICT PROFESSIONAL SERVICES TO GVT(T)-19024 (PR211552),gebiz
ACTIVATE INTERACTIVE PTE LTD,,,Singapore,Singapore,,SUPPLEMENTARY INVITATION TO TENDER FOR AGILE CO-DEVELOPMENT AND ICT PROFESSIONAL SERVICES TO GVT(T)-19024 (PR211552),gebiz
BLAZECLAN TECHNOLOGIES PTE. LTD.,,,Singapore,Singapore,,SUPPLEMENTARY INVITATION TO TENDER FOR AGILE CO-DEVELOPMENT AND ICT PROFESSIONAL SERVICES TO GVT(T)-19024 (PR211552),gebiz
DEEEPLABS PTE. LTD.,,,Singapore,Singapore,,SUPPLEMENTARY INVITATION TO TENDER FOR AGILE CO-DEVELOPMENT AND ICT PROFESSIONAL SERVICES TO GVT(T)-19024 (PR211552),gebiz
MAVERICKS CONSULTING PTE. LTD.,,,Singapore,Singapore,,SUPPLEMENTARY INVITATION TO TENDER FOR AGILE CO-DEVELOPMENT AND ICT PROFESSIONAL SERVICES TO GVT(T)-19024 (PR211552),gebiz
TESCOM (SINGAPORE) SOFTWARE SYSTEMS TESTING PTE LTD.,,,Singapore,Singapore,,SUPPLEMENTARY INVITATION TO TENDER FOR AGILE CO-DEVELOPMENT AND ICT PROFESSIONAL SERVICES TO GVT(T)-19024 (PR211552),gebiz
ZENIKA PTE. LTD.,,,Singapore,Singapore,,SUPPLEMENTARY INVITATION TO TENDER FOR AGILE CO-DEVELOPMENT AND ICT PROFESSIONAL SERVICES TO GVT(T)-19024 (PR211552),gebiz
OTTO SOLUTIONS PTE. LTD.,,,Singapore,Singapore,,Provision of Smart Office for MBC10 - GVT(T)21027 (PR211744),gebiz
NETE2 ASIA PTE LTD,,,Singapore,Singapore,,FOR THE PROVISION OF CLOUD VIDEO EXCHANGE (CVX) PLATFORM APPLICATION DEVELOPMENT AND MAINTENANCE SERVICES - GVT(T)21029 (PR211803),gebiz
MORGAN MCKINLEY PTE. LTD.,,,Singapore,Singapore,,FOR THE PROVISION OF RECRUITMENT PROCESS OUTSOURCING (RPO) SERVICES - GVT(T)21032 (PR211840),gebiz
VISEO SAS,,,Singapore,Singapore,,"FOR THE PROVISION OF IT APPLICATION DEVELOPMENT AND MAINTENANCE SERVICES FOR GOVERNMENT MINISTRIES/DEPARTMENTS, ORGANS OF STATE AND STATUTORY BOARDS",gebiz
WPH DIGITAL PTE. LTD.,,,Singapore,Singapore,,"FOR THE PROVISION OF IT APPLICATION DEVELOPMENT AND MAINTENANCE SERVICES FOR GOVERNMENT MINISTRIES/DEPARTMENTS, ORGANS OF STATE AND STATUTORY BOARDS",gebiz
CLOUD KINETICS SERVICES PTE. LTD.,,,Singapore,Singapore,,Provision of Live Chat Platform Services - GVT(T)22004 (PR220210),gebiz
NAUTILUS SIP PTE. LTD.,,,Singapore,Singapore,,Provision of Live Chat Platform Services - GVT(T)22004 (PR220210),gebiz
A & L COMPUTER SERVICES PTE LTD,,,Singapore,Singapore,,"PROVISION OF NETWORK EQUIPMENT AND CABLING INFRASTRUCTURE AND SERVICES FOR GOVERNMENT MINISTRIES/DEPARTMENTS, ORGANS OF STATE, STATUTORY BOARDS, AND PARTICIPATING ENTITIES",gebiz
TERRABIT NETWORKS PTE. LTD.,,,Singapore,Singapore,,"PROVISION OF NETWORK EQUIPMENT AND CABLING INFRASTRUCTURE AND SERVICES FOR GOVERNMENT MINISTRIES/DEPARTMENTS, ORGANS OF STATE, STATUTORY BOARDS, AND PARTICIPATING ENTITIES",gebiz
DEGREE CENSUS CONSULTANCY PTE. LTD.,,,Singapore,Singapore,,"PROVISION OF SERVICES TO CONDUCT SURVEYS (G2B / G2C) FOR YEAR 2022 AND 2023, WITH AN OPTION TO EXTEND TO YEAR 2024 AND 2025 - GVT(T)22008 (PR220446)",gebiz
HOPE TECHNIK PTE. LTD.,,,Singapore,Singapore,,"FOR THE SUPPLY, DELIVERY, INSTALLATION, TESTING AND COMMISSIONING OF A FULLY OPERATIONAL ROBOTIC COMMAND SYSTEM WITH AN OPTION FOR MAINTENANCE (PR220358)",gebiz
OPEN SOURCE ROBOTICS CORPORATION SINGAPORE PTE. LTD.,,,Singapore,Singapore,,"FOR THE SUPPLY, DELIVERY, INSTALLATION, TESTING AND COMMISSIONING OF A FULLY OPERATIONAL ROBOTIC COMMAND SYSTEM WITH AN OPTION FOR MAINTENANCE (PR220358)",gebiz
SENSERBOT PTE. LTD.,,,Singapore,Singapore,,"FOR THE SUPPLY, DELIVERY, INSTALLATION, TESTING AND COMMISSIONING OF A FULLY OPERATIONAL ROBOTIC COMMAND SYSTEM WITH AN OPTION FOR MAINTENANCE (PR220358)",gebiz
CORNWALL TECHNOLOGIES PTE LTD,,,Singapore,Singapore,,"DESIGN, DEVELOP, SUPPLY, TEST A SMART ROADWORK SOLUTION FOR THE GOVERNMENT TECHNOLOGY AGENCY OF SINGAPORE (PR220789)",gebiz
ECOVIS ASSURANCE LLP,,,Singapore,Singapore,,PROVISION OF SERVICE TO PERFORM ASSET MANAGEMENT TASKS AND PREPARATION OF PAYROLL AND STAFF CLAIMS AUDIT SCHEDULES (PR221711),gebiz
COMMONTOWN PRIVATE LIMITED,,,Singapore,Singapore,,"Provision Of Content Web Hosting Services and Web Development Services for Government Ministries/Departments, Organs Of State, Statutory Boards, And Participating Entities (GVT(T)-22025)",gebiz
EY DIGITAL PTE. LTD.,,,Singapore,Singapore,,"Provision Of Content Web Hosting Services and Web Development Services for Government Ministries/Departments, Organs Of State, Statutory Boards, And Participating Entities (GVT(T)-22025)",gebiz
WEBSPARKS PTE. LTD.,,,Singapore,Singapore,,"Provision Of Content Web Hosting Services and Web Development Services for Government Ministries/Departments, Organs Of State, Statutory Boards, And Participating Entities (GVT(T)-22025)",gebiz
1POINT5 SOLUTIONS PTE. LTD.,,,Singapore,Singapore,,EXECUTIVE COACHING SERVICES AND LEARNING INTERVENTIONS FOR GOVTECH SENIOR LEADERS - GVT(T)22031 (PR222192),gebiz
KALEIDOSKOPE PTE. LTD.,,,Singapore,Singapore,,EXECUTIVE COACHING SERVICES AND LEARNING INTERVENTIONS FOR GOVTECH SENIOR LEADERS - GVT(T)22031 (PR222192),gebiz
LIFESKILLS INSTITUTE PTE. LTD.,,,Singapore,Singapore,,EXECUTIVE COACHING SERVICES AND LEARNING INTERVENTIONS FOR GOVTECH SENIOR LEADERS - GVT(T)22031 (PR222192),gebiz
NORTHPOINT TRAINING PTE. LTD.,,,Singapore,Singapore,,EXECUTIVE COACHING SERVICES AND LEARNING INTERVENTIONS FOR GOVTECH SENIOR LEADERS - GVT(T)22031 (PR222192),gebiz
ODE CONSULTING PTE. LTD.,,,Singapore,Singapore,,EXECUTIVE COACHING SERVICES AND LEARNING INTERVENTIONS FOR GOVTECH SENIOR LEADERS - GVT(T)22031 (PR222192),gebiz
RSM STONE FOREST IT PTE. LTD.,,,Singapore,Singapore,,Renewal of Repository Tools with Support(PR222204),gebiz
JOS (SG) PTE. LTD.,,,Singapore,Singapore,,"FOR THE SUPPLY, DELIVERY, INSTALLATION, WARRANTY SUPPORT OF SERVER, STORAGE AND LOAD BALANCER AND PROFESSIONAL SERVICES TO GOVERNMENT MINISTRIES/DEPARTMENTS, STATUTORY BOARDS, ORGANS OF STATE AND PARTICIPATING ENTITIES",gebiz
CONSUMER CLOUD TECHNOLOGY SERVICES PTE. LTD.,,,Singapore,Singapore,,"FOR THE PROVISION OF APPLICATION DEVELOPMENT AND MAINTENANCE SERVICES OF AN E-PROCURMENT SYSTEM, BASED ON AN EXISTING (SMARTIQ) SYSTEM (PR230723)",gebiz
SPECTRUM MANAGEMENT CONSULTING PTE. LTD.,,,Singapore,Singapore,,"SUPPLY AND DELIVERY OF THREE LEADERSHIP MILESTONE PROGRAMME FOR GOVTECH'S INDIVIDUAL CONTRIBUTORS, MANAGERS OF OTHERS, AND MANAGERS OF MANAGERS - GVT(T)23016 (PR232171)",gebiz
HUME BROPHY COMMUNICATIONS (SINGAPORE) PTE. LTD.,,,Singapore,Singapore,,FOR THE SUPPLY AND DELIVERY OF PUBLIC RELATIONS & MARKETING SERVICES (PR232145),gebiz
Kreab Limited,,,Singapore,Singapore,,FOR THE SUPPLY AND DELIVERY OF PUBLIC RELATIONS & MARKETING SERVICES (PR232145),gebiz
REDHILL COMMUNICATIONS PTE. LTD.,,,Singapore,Singapore,,FOR THE SUPPLY AND DELIVERY OF PUBLIC RELATIONS & MARKETING SERVICES (PR232145),gebiz
ZUHLKE ENGINEERING PTE. LTD.,,,Singapore,Singapore,,FOR THE SUPPLY OF AGILE CO-DEVELOPMENT AND ICT PROFESSIONAL SERVICES (PR232231),gebiz
YES WE HACK PTE. LTD.,,,Singapore,Singapore,,"For the provision of services and platform for vulnerabilities reporting and triage, researchers engagement and rewards management of crowdsourced vulnerability discovery programmes of the Government's systems (PR232585)",gebiz
"Datadog, Inc.",,,Singapore,Singapore,,For the supply and delivery of observability and monitoring platform services (PR232722),gebiz
ANACLE SYSTEMS LIMITED,,,Singapore,Singapore,,FOR THE PROVISION OF AGILE APPLICATION DEVELOPMENT AND MAINTENANCE SERVICES FOR VISITOR MANAGEMENT SYSTEM 2.0 (PR232672 - GVT(T)23026),gebiz
YUSARN AUDREY LLC,,,Singapore,Singapore,,Appointment of Legal Panel to Supply and Deliver Legal Services - GVT(T)24003 (PR240174),gebiz
NIMBUS FACILITY SERVICES PTE. LTD.,,,Singapore,Singapore,,FOR THE PROVISION OF OFFICE CLEANING AND PEST CONTROL SERVICES FOR OGP'S OFFICE AT LAZADA ONE (PR240209),gebiz
JEB ASIA PTE LTD,,,Singapore,Singapore,,FOR THE SUPPLY AND INSTALLATION OF OFFICE PHONE BOOTHS (PR240259),gebiz
A I ASSOCIATES PTE. LTD.,,,Singapore,Singapore,,FOR THE DESIGN AND BUILD OF MINOR RENOVATION WORKS AT GOVTECH'S OFFICES - GVT(T)24011 (PR241272),gebiz
EVVO LABS PTE. LTD.,,,Singapore,Singapore,,"For the Provision of Distributed Denial of Service Mitigation Services (DMS) to Government Ministries, Departments, Organs of State, Statutory Boards and Participating Entities (PR24-00123 - GVT(T)24009)",gebiz
TOFFS TECHNOLOGIES PTE. LTD.,,,Singapore,Singapore,,"For the Provision of Distributed Denial of Service Mitigation Services (DMS) to Government Ministries, Departments, Organs of State, Statutory Boards and Participating Entities (PR24-00123 - GVT(T)24009)",gebiz
2C2P PTE. LTD.,,,Singapore,Singapore,,"For The Provision Of EPayment Services (Epayment) To Government Ministries, Departments, Organs Of State, Statutory Boards And Participating Entities (PR24-00182 - GVT(T)24010)",gebiz
AMERICAN EXPRESS INTERNATIONAL INC.,,,Singapore,Singapore,,"For The Provision Of EPayment Services (Epayment) To Government Ministries, Departments, Organs Of State, Statutory Boards And Participating Entities (PR24-00182 - GVT(T)24010)",gebiz
STRIPE PAYMENTS SINGAPORE PTE. LTD.,,,Singapore,Singapore,,"For The Provision Of EPayment Services (Epayment) To Government Ministries, Departments, Organs Of State, Statutory Boards And Participating Entities (PR24-00182 - GVT(T)24010)",gebiz
ITW PTE. LTD.,,,Singapore,Singapore,,"Supply, Delivery, Installation, Testing, Commissioning and Maintenance of Load Testing Equipment at HDB Centre of Building Research",gebiz
CCECC SINGAPORE PTE LTD,,,Singapore,Singapore,,Improvement Works to Surface Car Parks (Batch 82),gebiz
HITACHI ELEVATOR ASIA PTE. LTD.,,,Singapore,Singapore,,"Thirtieth Term Contract For The Supply, Delivery, Installation And Maintenance Of Lifts For Three-Year Period",gebiz
SHIN KHAI CONSTRUCTION PTE. LTD.,,,Singapore,Singapore,,Addition & Alteration Works to 888 Plaza & Woodlands North Plaza,gebiz
ADEMCO (FAR EAST) PTE LTD,,,Singapore,Singapore,,"Supply, Installation, Testing And Commissioning Of Fast & Secure Access (FSA) For Rooftops And Service Rooms In HDB Estates",gebiz
HARFORD ENGINEERING PTE LTD,,,Singapore,Singapore,,(A) Construction Of Road 1 At Hougang Town (N1); (B) Construction Of Road 2 At Hougang Town (N1); (C) Construction Of Trunk Sewer at Hougang Town (N1); (D) Construction Of Bus Shelter B07 At Hougang Avenue 3; (E) Widening of Hougang Avenue 3,gebiz
THONG (CE) CONSTRUCTION PTE LTD,,,Singapore,Singapore,,Addition And Alteration Works To Car Parks (C7),gebiz
DOUBLE-TRANS PTE. LTD.,,,Singapore,Singapore,,(A) Earthworks At Punggol West (Phase 2); (B) Road Repair And Resurfacing Works At Punggol Town (Batch 5A),gebiz
DIGO CORPORATION PTE. LTD.,,,Singapore,Singapore,,Mechanical And Electrical Cyclical Improvement Works To Multi-Storey Car Parks (Batch 15),gebiz
3D INFOSYSTEMS PTE. LTD.,,,Singapore,Singapore,,"Supply, Delivery, Installation, Configuration, Testing, Commissioning and Maintenance of Firewall Policy Management System (FPMS)",gebiz
THONG HUAT BROTHERS (PTE) LIMITED,,,Singapore,Singapore,,Part A: Building Works At Ang Mo Kio Neighbourhood 6 Contract 34 (Total: 454 Dwelling Units); Part B: Contingency Works,gebiz
IT MENG LANDSCAPE & CONSTRUCTION PTE. LTD.,,,Singapore,Singapore,,Provision Of Landscaping Services On Topmost Parking Decks Of Existing Multi- Storey Car Parks (MSCP) And Rooftop Of Existing Low-Rise Block In HDB Estate (Batch 6),gebiz
PV VACUUM ENGINEERING PTE LTD,,,Singapore,Singapore,,"Design, Build & Operate Pneumatic Waste Conveyance System (PWCS) At Ang Mo Kio N8 C38A-B & C39A-B",gebiz
GREENWAVE SOLUTIONS PTE. LTD.,,,Singapore,Singapore,,"Design, Build & Operate Pneumatic Waste Conveyance System (PWCS) At Yishun N5 C9-12",gebiz
ENVAC SINGAPORE PTE. LTD.,,,Singapore,Singapore,,"Design, Build & Operate Pneumatic Waste Conveyance System (PWCS) At Tengah PL C6, GA C3 & C7",gebiz
ANTECHNIC ENGINEERING PTE LTD,,,Singapore,Singapore,,Term Contract For Removal Of Master Antenna Television (MATV) Parts In HDB Buildings (Sector 1),gebiz
UNION CONTRACTORS (SINGAPORE) PTE LTD,,,Singapore,Singapore,,Addition & Alteration Works To Limbang Shopping Centre,gebiz
SEMBCORP SOLAR SINGAPORE PTE. LTD.,,,Singapore,Singapore,,Solar Leasing Of Grid-Tied Solar Photovoltaic System (SolarNova Phase 5) - 60MWP,gebiz
OWNWAY PTE. LTD.,,,Singapore,Singapore,,Supply Of Programming And IT Related Services For A Period Of 2 Years (Contract 27 - 2020),gebiz
TERRABYTE SYSTEMS (S) PTE. LTD.,,,Singapore,Singapore,,Supply Of Programming And IT Related Services For A Period Of 2 Years (Contract 26 - 2020),gebiz
MIRAI ELECTRONICS PTE. LTD.,,,Singapore,Singapore,,Enhancing The Connectivity System At 60 Existing Blocks And Installation Of Smart Meters At 11 Existing Blocks,gebiz
GUNUNG CONSTRUCTION & ENGINEERING PTE. LTD.,,,Singapore,Singapore,,(A) Site Clearance And Earthworks At Punggol Crescent District - Balance of Works;   (B) Earthworks 10 At Sengkang N4 - Balance of Works,gebiz
SUN SINGAPORE SYSTEMS PTE. LTD.,,,Singapore,Singapore,,Integrated Parking System (Batch 1),gebiz
YONGSHENG E & C PTE. LTD.,,,Singapore,Singapore,,Addition And Alteration Works To Car Parks (C8),gebiz
ALLIANCZ INTERNATIONAL PTE. LTD.,,,Singapore,Singapore,,"(A) Supply, Delivery And Installation Of Dual Bicycle Racks At HDB Towns Batch 5; And (B) Distributorship Of The Dual Bicycle Rack System",gebiz
CRG CONTRACTORS PTE LTD,,,Singapore,Singapore,,Supply of Concreting Sand to the HDB (Batch 71),gebiz
"NANJING DADI CONSTRUCTION (GROUP) CO., LTD. Singapore Branch",,,Singapore,Singapore,,Part A: Building Works at Toa Payoh Neighbourhood 1 Contract 26A (Total: 708 Dwelling Units); Part B: Contingency Works,gebiz
VICO CONSTRUCTION PTE. LTD.,,,Singapore,Singapore,,"Part A: Building Works At Tampines Neighbourhood 9 Contract 15 and Contract 16 (Total: 1,070 Dwelling Units); Part B: Contingency Works",gebiz
KAY LIM CONSTRUCTION & TRADING PTE LTD,,,Singapore,Singapore,,"Building Works at Punggol East Contract 49 and Common Green (Total: 1,295 Dwelling Units) (Balance of Works)",gebiz
ENGINEERS 2002 PRIVATE LIMITED,,,Singapore,Singapore,,Accredited Checking Services for Public Housing at Woodlands Neighbourhood 5 Contract 23,gebiz
LAW BROTHERS CONSTRUCTION PTE. LTD.,,,Singapore,Singapore,,Sewer Diversion works at Bartley Road,gebiz
WOOLPERT SINGAPORE PTE. LTD.,,,Singapore,Singapore,,Services for Building of Digital Unitised Model for HDB Blocks In HDB Towns,gebiz
CISEERN BY DESIGNER FURNISHINGS PTE. LTD.,,,Singapore,Singapore,,Interior Decoration Works For Showflats,gebiz
IKANO PTE LTD,,,Singapore,Singapore,,Interior Decoration Works For Showflats,gebiz
PRECISE DEVELOPMENT PTE. LTD.,,,Singapore,Singapore,,(A) Construction of Roads and Roadside Drains Within Tengah Town (Phase 2); (B) Construction of Trunk Sewer Within Tengah Town (Phase 2); (C ) Construction of Common Services Duct Within Tengah Town; (D) Civil Engineering Term Contract,gebiz
EAST37ID PRIVATE LIMITED,,,Singapore,Singapore,,Renovation Works to My Nice Home Gallery,gebiz
BUREAU VERITAS BUILDINGS & INFRASTRUCTURE PTE. LTD.,,,Singapore,Singapore,,Accredited Checking Services For Building Works At Bishan East Contact 36,gebiz
HAO DA PTE LTD,,,Singapore,Singapore,,(A) Road Improvement Works At Owen Road; (B) Reconstruction Of Outlet Drain At Owen Road; (C) Diversion Of Sewer At Owen Road; (D) Diversion Of Sewer At Lorong 7 Toa Payoh,gebiz
HWEE MENE BUILDING CONSTRUCTION PTE. LTD.,,,Singapore,Singapore,,(A) Road And Drain Improvement Works At Yishun Ave 6 (Part 2); (B) Construction Of Signalised Pedestrian Crossing At Yishun Ave 6; (C) Construction of Bus Bay And Bus Shelter At Yishun Ave 6; (D) Construction Of Bus Shelters At Yishun Ave 1 & Yishun St 42; (E) Construction Of Bus Shelters At Canberra Walk,gebiz
HS E&C PTE. LTD.,,,Singapore,Singapore,,(A) Construction of Trunk Sewer At McNair Road / Towner Road; (B) Construction Of Trunk Sewer At Champions Way / Woodlands Ave1,gebiz
INTERLOCK SECURITY AND INVESTIGATION SERVICES PTE LTD,,,Singapore,Singapore,,Provision of 24-Hour Security Services at HDB Centre of Building Research (CBR),gebiz
HARVEST CONSULTING ENGINEERS LLP,,,Singapore,Singapore,,Multi-Disciplinary (Civil & Structural Engineering And Quantity Surveying) Consultancy Services For Various Demolition Works At 51 Jalan Rajah And 571 Jurong East Street 24,gebiz
WIZVISION PTE. LTD.,,,Singapore,Singapore,,Provision Of Commerical Properties System,gebiz
LIAN CHENG CONTRACTING PTE LTD,,,Singapore,Singapore,,Term Contract for Cleaning Services at HDB Hub,gebiz
SINGAPORE CEMENT MANUFACTURING COMPANY (PRIVATE) LIMITED,,,Singapore,Singapore,,Supply Of Ordinary Portland Cement To The HDB (Batch 40),gebiz
PROSPAQ GROUP PTE. LTD.,,,Singapore,Singapore,,Supply Of 20MM Aggregate To The HDB (Batch 78),gebiz
VESTAR IRON WORKS PTE LTD,,,Singapore,Singapore,,"Bidadari Phase 2D (A) Construction Of Bidadari Park Drive Part 4 Including Junction Improvement At Bartley Road; (B) Construction Of Pedestrian Overhead Bridge, Bus Shelters And Linkways At Bartley Road And Bidadari Park Drive Including The Demolition Of Existing Pedestrian Overhead Bridge",gebiz
YS YONG SERVICES PTE LTD,,,Singapore,Singapore,,"Provision Of General Cleaning Services, General Waste Disposal Services And Building Maintenance Services At HDB Centre Of Building Research (CBR)",gebiz
ROBIN VILLAGE DEVELOPMENT PTE. LTD.,,,Singapore,Singapore,,"Term Contract For The Production, Supply And Delivery Of Precast Large Panel Slab (LPS) To Various HDB Building Sites (Batch 1)",gebiz
ORIENT NATURAL RESOURCES PTE. LTD.,,,Singapore,Singapore,,Appointment Of Weighbridge Operators To The HDB Panel Of Contingency Weighbridge Operators (Batch 2),gebiz
GREYFORM PTE. LTD.,,,Singapore,Singapore,,"Term Contract For The Production, Supply And Delivery Of Precast Large Panel Slab (LPS) To Various HDB Building Sites (Batch 2)",gebiz
PRECAST CONCRETE PTE. LTD.,,,Singapore,Singapore,,"Term Contract For The Production, Supply And Delivery Of Precast Large Panel Slab (LPS) To Various HDB Building Sites (Batch 2)",gebiz
PLANTWERKZ PTE. LTD.,,,Singapore,Singapore,,"Term Contract for Fabrication and Supply of Urban Greenery Systems - namely the Prefabricated Extensive Green (PEG) Roof Tray System and its Extension Panels, VERTI.GRO Green System and VERTI.GREEN Wall System and Sole Distributorship of Urban Greenery System for HDB and non-HDB Projects",gebiz
RICH CONSTRUCTION COMPANY PTE. LTD.,,,Singapore,Singapore,,Part A: Building Works At Toa Payoh Neighbourhood 4 Contract 30 (Total: 920 Dwelling Units); Part B: Contingency Works,gebiz
JIB SPECIALIST CONSULTANTS PTE. LTD.,,,Singapore,Singapore,,Appointment Of Accredited Checking Organisations To The HDB Panel Of Accredited Checking Organisations (Batch 1),gebiz
DIGI ENGINEERING PTE. LTD.,,,Singapore,Singapore,,Term Contract For Maintenance Of Fire Protection Systems To Various HDB Commercial Properties From 1 October 2020 To 31 March 2024 (Zone 1 - East And North Cluster),gebiz
GEONAMICS (S) PTE LTD,,,Singapore,Singapore,,Soil Investigation And Survey Works For Infilling Works (Phase 4),gebiz
DHI WATER & ENVIRONMENT (S) PTE. LTD.,,,Singapore,Singapore,,Specialist Consultancy Services For Hydrology Study At Bukit Batok Neighbourhood 4,gebiz
ENGRO CORPORATION LIMITED,,,Singapore,Singapore,,Supply Of Ordinary Portland Cement To The HDB (Batch 41),gebiz
ARCHIVISION ARCHITECTS,,,Singapore,Singapore,,Appointment Of Registered Inspectors (Architectural) To The HDB Panel Of Registered Inspectors (Batch 5),gebiz
DESIGN GROUP INC. ARCHITECTS,,,Singapore,Singapore,,Appointment Of Registered Inspectors (Architectural) To The HDB Panel Of Registered Inspectors (Batch 5),gebiz
